"gene_symbol"	"fold.change"	"adj.P.Val.all"	"t"	"high.class"	"mean1.unlog"	"mean0.unlog"	"sd0.unlog"	"sd1.unlog"	"entrez_id"	"gene_description"	"Unique.Name"	"Descriptor"	"alteration_direction"	"interaction_type"	"logFC"	"AveExpr"	"P.Value"	"adj.P.Val"	"B"	"mean0.log"	"mean1.log"	"sd0.log"	"sd1.log"	"n0"	"n1"
"HPCAL4"	1.05531189041772	0.650410574673963	0.166597565386174	"case"	20.4850916666667	14.1923321212121	26.5602692218209	40.1296790983128	"51440"	"hippocalcin like 4"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.0776694408856775	3.00376892495047	0.433938047530568	0.580711210665907	-6.87785173734944	2.99850320014466	3.07617264103034	1.54989150754807	1.84153672139893	165	12
"CCDC30"	1.01003383602127	0.699369326639219	0.0646933185188472	"case"	54.734725	58.4512636363636	34.4288662875357	21.47957164289	"728621"	"coiled-coil domain containing 30"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.0144036239101704	5.69066299202694	0.474245445619374	0.618331663624205	-6.8895817919507	5.68968647515167	5.70409009906184	0.758610093609726	0.548513810449479	165	12
"SLC2A1"	1.0189740198659	0.699369326639219	0.0611864380069917	"case"	9952.66580833333	6755.52045030303	6240.98514678106	12810.5163176068	"6513"	"solute carrier family 2 (facilitated glucose transporter), member 1"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.0271172684924998	12.0971568344224	0.475639741249388	0.618331663624205	-6.88980150493782	12.0953183755416	12.1224356440341	1.45336969201783	1.98232396148014	165	12
"FAM183A"	1.01131452103198	0.709231198830554	0.0401490324475487	"case"	1.57638333333333	3.80726727272727	13.3387693650289	1.94043932834028	"440585"	"family with sequence similarity 183, member A"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.0162317483447032	1.05705421444682	0.484009688362225	0.620350445647359	-6.89086255459395	1.05595375693193	1.07218550527663	1.38525355007089	0.923833376741676	165	12
"KCNQ4"	0.990719017547413	0.742842766928438	-0.0287110820970386	"control"	23.5059583333333	26.5981787878788	25.914217399671	23.63670984901	"9132"	"potassium channel, voltage gated KQT-like subfamily Q, member 4"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	-0.0134521489490735	4.0957365487548	0.511436383917132	0.646398763006375	-6.89125456860766	4.09664855885304	4.08319640990397	1.59246635952829	1.33770555874086	165	12
"MANEAL"	0.975154809966835	0.785483687800487	-0.144842311358844	"control"	384.787191666667	380.832523636364	336.456350301342	273.076283526199	"149175"	"mannosidase, endo-alpha-like"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	-0.0362968238793453	8.29655022076346	0.557500250234755	0.685574632045443	-6.88122357679282	8.2990110223824	8.26271419850305	0.82626655969804	1.04542245955469	165	12
"SMAP2"	0.976840114130708	0.78405934086222	-0.130999085387717	"control"	1599.57720833333	1705.36961818182	1518.15537409248	1048.11797716328	"64744"	"small ArfGAP2"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	-0.0338056487910041	10.4253137987265	0.552037901379247	0.685574632045443	-6.88312394752761	10.4276057071191	10.3938000583281	0.865913543231284	0.882564163085745	165	12
"BMP8A"	0.937201934069748	0.855966230392148	-0.306943134577051	"control"	650.611133333333	683.540146060606	461.075874046227	375.19476741487	"353500"	"bone morphogenetic protein 8a"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	-0.093568163445644	9.10353351774852	0.620377004000487	0.742819833737425	-6.84478478504484	9.10987712204992	9.01630895860427	1.01237940010775	1.19852802945473	165	12
"NT5C1A"	0.957204629770827	0.855966230392148	-0.303434633799989	"control"	0.662566666666667	0.678510303030303	2.66361040446674	1.68445162122348	"84618"	"5'-nucleotidase, cytosolic IA"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	-0.0631007200217542	0.450998622198348	0.619043215658743	0.742819833737425	-6.84585010260192	0.455276637115077	0.392175917093322	0.6847464000415	0.864352743151675	165	12
"CITED4"	0.912357757005933	0.871703297685292	-0.352273213629227	"control"	547.646408333333	661.635341818182	628.255489912934	365.909101764611	"163732"	"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	-0.132328444783681	8.85182167844072	0.63747462533016	0.750728308131173	-6.82992085180176	8.86079309842606	8.72846465364237	1.27007250017063	1.1727332838418	165	12
"HEYL"	0.916431457333822	0.873388203751794	-0.368368084060348	"control"	1600.33639166667	1548.73349757576	995.47451511088	962.693747246494	"26508"	"hes-related family bHLH transcription factor with YRPW motif-like"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	-0.125901113590274	10.2378292938342	0.643481406969577	0.750728308131173	-6.82415219409151	10.2463649625522	10.1204638489619	1.10909575779277	1.64157486205373	165	12
"MEAF6"	0.970410383859643	0.882382093255857	-0.392478246079886	"control"	1171.11325833333	1227.52598727273	367.525556388825	251.113623002686	"64769"	"MYST/Esa1-associated factor 6"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	-0.0433331068128417	10.2091921764242	0.652412412926547	0.751513032611592	-6.81502939119318	10.2121300141742	10.1687969073614	0.370587224851696	0.277960749993615	165	12
"EPHA10"	0.886572890681229	0.894666980423885	-0.469118598973801	"control"	375.3834	233.383743030303	182.277186168911	472.428298777632	"284656"	"EPH receptor A10"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	-0.173688845939001	7.48434070220324	0.680220085879534	0.754878387988263	-6.78219803875999	7.49611621718216	7.32242737124316	1.11171476941599	2.50422326975907	165	12
"TIE1"	0.922129143790226	0.894666980423885	-0.457664511613184	"control"	742.2038	729.929786666667	380.560038189369	523.217186080894	"7075"	"tyrosine kinase with immunoglobulin-like and EGF-like domains 1"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	-0.116959281262645	9.28907158563039	0.676123752160849	0.754878387988263	-6.78747516466103	9.29700102842786	9.18004174716521	0.835111911623276	1.15225094817408	165	12
"ZC3H12A"	0.90015096578555	0.892510677017104	-0.440037245599517	"control"	729.584075	830.006952727273	573.645641464416	427.40749352408	"80149"	"zinc finger CCCH-type containing 12A"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	-0.151761116416671	9.32187359969507	0.669777601687775	0.754878387988263	-6.79534215253769	9.33216248894365	9.18040137252698	1.16081855697874	1.15294714406728	165	12
"POU3F1"	0.837696779146169	0.945372275631929	-0.686682762735733	"control"	6.652775	9.19403575757576	23.1174885651428	5.81309002934912	"5453"	"POU class 3 homeobox 1"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	-0.255499968367669	2.64211605295567	0.75341118760285	0.816195453236421	-6.65728535312917	2.65943808470941	2.40393811634174	1.2367979897091	1.46200086418935	165	12
"TMEM125"	0.870434934240021	0.940025142541925	-0.662046850194879	"control"	915.1255	588.632570909091	364.474789484064	1252.42822519574	"128218"	"transmembrane protein 125"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	-0.20019163567566	8.95886537250314	0.74560063991927	0.816195453236421	-6.67378067209055	8.97243768678624	8.77224605111058	0.845653130973786	2.40531127953522	165	12
"SNORA63"	0.876948966757941	0.956005302487502	-0.728162487959718	"control"	0.710875	3.31989515151515	31.3208643928157	0.898318686238606	"6043"	"small nucleolar RNA, H/ACA box 63"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	-0.189435206091332	0.793251261004611	0.766263792070135	0.820353000922145	-6.62815814572948	0.806094325824362	0.61665911973303	0.885542593857195	0.68012379116001	165	12
"DNALI1"	0.826639304252484	0.999971670916662	-0.945907406345682	"control"	538.640075	469.659537575758	312.194538085779	878.756623297292	"7802"	"dynein, axonemal, light intermediate chain 1"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	-0.274670133664543	8.57213010731893	0.827259968201221	0.860606926112527	-6.44745935513919	8.59075181129618	8.31608167763164	0.952768266874171	1.2756418197087	165	12
"MPL"	0.857603887375725	0.993928961287856	-0.903988689662664	"control"	16.4508333333333	20.5882260606061	23.5992990969267	9.19765286979963	"4352"	"MPL proto-oncogene, thrombopoietin receptor"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	-0.221616649580286	4.10811933030878	0.816387452172315	0.860606926112527	-6.48586863481899	4.12314418790744	3.90152753832716	0.817273347890084	0.908700590329582	165	12
"OXCT2"	0.864709061433315	0.999971670916662	-0.965654064361541	"control"	8.26804166666667	9.08670363636364	5.28079645601539	4.89938452135634	"64064"	"3-oxoacid CoA transferase 2"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	-0.209713287260793	3.14666963766676	0.832235269207718	0.860606926112527	-6.42876884638175	3.16088748765054	2.95117420038975	0.70664712041274	1.00051010003399	165	12
"GRIK3"	0.703990847402985	0.999971670916662	-1.06538210882716	"control"	49.8694166666667	82.0910945454546	124.221299399997	42.9692346338598	"2899"	"glutamate receptor, ionotropic, kainate 3"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	-0.506371422405699	5.503118006115	0.855925864263578	0.875160153348153	-6.32854310297349	5.53744827204081	5.03107684963511	1.59781352619849	1.6396263535876	165	12
"FHL3"	0.785028405563014	0.999971670916662	-1.38752118059912	"control"	727.42525	757.062578181818	324.249067703109	578.275375983051	"2275"	"four and a half LIM domains 3"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	-0.349183237286331	9.37045692838765	0.916489905748109	0.926673126923088	-5.9386439401862	9.39413036820368	9.04494713091735	0.801775905562058	1.33565522282961	165	12
"EDN2"	0.484164312476025	0.999971670916662	-1.94492743647303	"control"	15.4601416666667	58.3523351515151	100.305916599187	9.52963691614537	"1907"	"endothelin 2"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	-1.04643135200513	4.72729436455336	0.973319092397097	0.973319092397097	-5.02885929371009	4.79823886299438	3.75180751098925	1.85227962178991	1.04355681268717	165	12
"ADAM30"	1.05230926905363	0.00143890115680021	3.35676798606964	"case"	0.0701708333333333	0.00562352941176471	0.0493797526223071	0.190169465567051	"11085"	"ADAM metallopeptidase domain 30"	"AmplificationPeak2"	"1p12"	"Amplification"	"cis"	0.07355876865897	0.0167097216942661	0.000483295045032132	0.00241647522516066	-0.930638803928725	0.00673565136762614	0.0802944200265961	0.0590218110798439	0.217403403477628	153	24
"REG4"	5.30216371984367	0.00841560745909871	2.75158865486213	"case"	39885.9931458333	12290.4369823529	49787.9570970212	97031.4447089034	"83998"	"regenerating islet-derived family, member 4"	"AmplificationPeak2"	"1p12"	"Amplification"	"cis"	2.40658121833038	9.86706581388341	0.00327630519400026	0.00819076298500065	-2.61840639379672	9.54074971648268	11.947330934813	3.97347496790347	4.11079090066525	153	24
"NOTCH2"	1.34874676160548	0.0543868675347877	1.96364862931031	"case"	4209.01552916667	3163.90024901961	1464.85668560265	2513.36662506858	"4853"	"notch 2"	"AmplificationPeak2"	"1p12"	"Amplification"	"cis"	0.431619495749382	11.4483693654243	0.0255742827491826	0.0426238045819711	-4.35085534835597	11.3898446880345	11.8214641837839	1.02496162037127	0.842194368073102	153	24
"HMGCS2"	1.93376758902087	0.153543964803053	1.39415711918804	"case"	942.522829166667	641.529103921569	1294.70656512195	1498.0749621625	"3158"	"3-hydroxy-3-methylglutaryl-CoA synthase 2 (mitochondrial)"	"AmplificationPeak2"	"1p12"	"Amplification"	"cis"	0.951414414093327	6.95281696156383	0.0825152299399612	0.0825152299399612	-5.25715065666036	6.82381161727999	7.77522603137332	3.09250958040886	3.25681830057085	153	24
"PHGDH"	1.29899389500767	0.152151472214514	1.40225018523418	"case"	1116.8768	824.379099346405	822.444348587043	938.514517779229	"26227"	"phosphoglycerate dehydrogenase"	"AmplificationPeak2"	"1p12"	"Amplification"	"cis"	0.377394650444874	9.27086482673962	0.0813023133970688	0.0825152299399612	-5.24636527141443	9.2196926707471	9.59708732119197	1.21092532753007	1.33581718703552	153	24
"UBE2Q1"	1.34615468560689	2.37844407670512e-18	10.6834474333525	"case"	2506.13478983051	1825.16208220339	260.314257370912	694.353458411956	"55585"	"ubiquitin-conjugating enzyme E2Q family member 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.428844198459123	10.9640582037156	3.63121233084751e-21	2.02984769294376e-18	36.7868010414504	10.8211101375626	11.2499543360217	0.195158017767783	0.332048767881061	118	59
"SF3B4"	1.48944050383838	8.07486369629636e-17	10.0345053594157	"case"	2333.71048474576	1544.58916610169	354.687117746762	693.367880342579	"10262"	"splicing factor 3b, subunit 4, 49kDa"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.574770495838774	10.7482492260646	2.46560723551034e-19	6.8913722232514e-17	32.656796002645	10.556659060785	11.1314295566237	0.331544621415943	0.406487507268819	118	59
"DEDD"	1.31938200245973	3.25233570339842e-15	9.39308672438648	"case"	1122.45688135593	836.388701694915	123.410798005437	285.159958260681	"9191"	"death effector domain containing"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.399862330521451	9.82688093992549	1.48961940613668e-17	2.77565749343468e-15	28.6427774579105	9.69359349641834	10.0934558269398	0.219940021400704	0.336980100354217	118	59
"APH1A"	1.40717043291628	1.11675435554085e-14	9.15181803839422	"case"	6371.12110338983	4527.55105932203	1002.82198466194	1483.19922783118	"51107"	"APH1A gamma secretase subunit"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.492797074723827	12.2715258485128	6.819873926967e-17	9.53077381293639e-15	27.1544723773716	12.1072601569382	12.600057231662	0.339021302273452	0.330837017088367	118	59
"NDUFS2"	1.37373166274004	2.1733465410152e-14	9.00985470643556	"case"	2499.11963050847	1772.53197372881	329.394946287039	839.318309937858	"4720"	"NADH dehydrogenase (ubiquinone) Fe-S protein 2, 49kDa (NADH-coenzyme Q reductase)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.458100223485278	10.9209979105731	1.6590431610803e-16	1.85481025408778e-14	26.2849929164696	10.768297836078	11.2263980595633	0.264830838633217	0.402732484986957	118	59
"FLAD1"	1.45645219581806	2.77431624373227e-14	8.93603578852989	"case"	991.929716949153	660.060483050847	159.906286289078	422.907599581039	"80308"	"flavin adenine dinucleotide synthetase 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.542458349615551	9.51017445272123	2.62898935694741e-16	2.36769890113945e-14	25.8348042443385	9.32935500284938	9.87181335246493	0.334564820909153	0.457770464128381	118	59
"TARS2"	1.34785208894289	2.77431624373227e-14	8.9167182553808	"case"	682.123925423729	501.09970338983	105.781043873686	162.804496608223	"80222"	"threonyl-tRNA synthetase 2, mitochondrial (putative)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.430662186240307	9.08800863040549	2.96491812307265e-16	2.36769890113945e-14	25.7172189357796	8.94445456832538	9.37511675456569	0.274436890493183	0.348602957298509	118	59
"DAP3"	1.37345758060117	3.72447967389452e-14	8.82884319573032	"case"	2241.00012372881	1613.36959915254	331.897417196668	603.932434489037	"7818"	"death associated protein 3"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.45781235329591	10.778880752994	5.11760565878637e-16	3.17860173695731e-14	25.1835211476846	10.6262766352287	11.0840889885246	0.30185546337233	0.363709491389263	118	59
"SETDB1"	1.28498630668101	3.72447967389452e-14	8.83905483997806	"case"	980.707189830508	752.539718644068	110.319768681343	220.720401443259	"9869"	"SET domain, bifurcated 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.361752985575837	9.66275245262085	4.80355879695346e-16	3.17860173695731e-14	25.2454385108214	9.54216812409557	9.9039211096714	0.212509687575663	0.321888284251192	118	59
"UBAP2L"	1.27014948179147	9.46704711558407e-14	8.64531566694485	"case"	3173.18918135593	2491.50052627119	394.589500551914	549.955779054818	"9898"	"ubiquitin associated protein 2-like"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.344998295382187	11.3794385346801	1.58988577513626e-15	8.07951043910152e-14	24.075418589684	11.264439102886	11.6094373982682	0.23926222601592	0.263349036109641	118	59
"VPS72"	1.35086810642702	9.46704711558407e-14	8.65988035900004	"case"	1128.88161186441	812.800710169491	157.66500288775	429.142408876814	"6944"	"vacuolar protein sorting 72 homolog (S. cerevisiae)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.433886822337488	9.78853126793876	1.45357965575134e-15	8.07951043910152e-14	24.1630256389465	9.64390232715959	10.0777891494971	0.264218705569355	0.392286258117212	118	59
"TMCO1"	1.34392258855049	1.0761959186081e-13	8.61030707552407	"case"	2940.13612372881	2139.22568305085	387.23186668771	873.809933171317	"54499"	"transmembrane and coiled-coil domains 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.426450039656308	11.1828459887776	1.9716566447782e-15	9.18463387025845e-14	23.8650803089388	11.0406959755588	11.4671460152151	0.257163484271851	0.392998229996889	118	59
"UBQLN4"	1.57444418780366	1.18610466949965e-13	8.58142709247682	"case"	1945.41945423729	1170.83677542373	333.242443347762	1391.54252559694	"56893"	"ubiquilin 4"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.654842616535857	10.3505438151375	2.35410087076266e-15	1.01226337442795e-13	23.6918205453108	10.1322629429588	10.7871055594947	0.445463213323967	0.539461517867423	118	59
"GABPB2"	1.61790194677457	1.23092790515401e-13	8.56329300372602	"case"	177.962284745763	104.844311016949	31.0514321635325	77.1249281578625	"126626"	"GA binding protein transcription factor, beta subunit 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.69412417563648	6.89261874376389	2.63099094231392e-15	1.05051709768106e-13	23.5831482858891	6.66124401855173	7.35536819418821	0.444141213791601	0.618754392040715	118	59
"CERS2"	1.34096259786387	3.57765122519578e-13	8.37717728191496	"case"	5456.14676101695	4001.25089152542	753.066044075279	1549.57060787092	"29956"	"ceramide synthase 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.423268998145568	12.0814283458708	8.19309440884531e-15	3.05329318302968e-13	22.4732774344944	11.9403386798223	12.3636076779678	0.279968890974275	0.376428982283845	118	59
"B4GALT3"	1.36567179069547	3.94234586563252e-13	8.33472806616398	"case"	1320.52628644068	934.938095762712	188.625274022862	515.942422909929	"8703"	"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 3"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.449610805128842	9.99324861805152	1.06012347193947e-14	3.36453639524974e-13	22.2215694188408	9.84337834967525	10.2929891548041	0.275975313303566	0.434654115051033	118	59
